LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	SURVEYR	QUESTION	ANSWER1	ANSWER2	ANSWER3	ANSWER4	ANSWER5	SCORE100	ANSCOUNT
3	202	309	0	0	2018	Q19	5	28	18	19	19	45	116
3	202	310	0	0	2018	Q19	5	20	22	20	23	40	326
3	202	310	403	0	2018	Q19	5	29	25	17	15	48	53
3	202	310	404	0	2018	Q19	2	23	36	26	8	46	44
3	202	310	405	0	2018	Q19	3	23	12	25	30	35	69
3	202	310	406	0	2018	Q19	6	16	16	27	22	38	52
3	202	310	407	0	2018	Q19	3	5	28	22	33	29	23
3	203	0	0	0	2018	Q19	14	21	24	15	12	53	632
3	203	311	0	0	2018	Q19	25	12	26	12	8	60	41
3	203	312	0	0	2018	Q19	13	22	24	14	9	55	195
3	203	312	408	0	2018	Q19	13	26	23	16	5	58	39
3	203	312	409	0	2018	Q19	19	14	28	16	2	60	46
3	203	312	410	0	2018	Q19	11	21	27	5	11	55	38
3	203	312	411	0	2018	Q19	4	16	19	16	23	38	27
3	203	312	412	0	2018	Q19	16	28	16	19	13	54	32
3	203	313	0	0	2018	Q19	11	22	24	13	14	51	63
3	203	314	0	0	2018	Q19	12	23	26	18	15	50	127
3	203	314	413	0	2018	Q19	18	27	25	8	15	57	55
3	203	314	414	0	2018	Q19	0	11	39	25	9	41	20
3	203	314	415	0	2018	Q19	10	24	17	31	19	44	42
3	203	315	0	0	2018	Q19	13	17	21	17	16	48	84
3	203	315	416	0	2018	Q19	10	15	20	22	17	43	40
3	203	315	417	0	2018	Q19	25	17	14	14	16	56	29
3	204	0	0	0	2018	Q19	12	23	22	17	11	52	1528
3	204	316	0	0	2018	Q19	0	11	38	15	25	34	17
3	204	317	0	0	2018	Q19	14	19	16	17	10	53	78
3	204	318	0	0	2018	Q19	11	21	24	18	6	54	205
3	204	319	0	0	2018	Q19	10	24	21	17	15	49	371
3	204	320	0	0	2018	Q19	13	25	28	15	5	58	169
3	204	321	0	0	2018	Q19	20	28	14	12	8	62	96
3	204	322	0	0	2018	Q19	13	20	20	26	11	49	172
3	204	323	0	0	2018	Q19	14	22	23	9	6	60	98
3	204	324	0	0	2018	Q19	7	24	24	20	8	51	54
3	205	0	0	0	2018	Q19	14	30	27	8	9	59	100
3	206	0	0	0	2018	Q19	14	23	18	15	5	58	58
3	207	0	0	0	2018	Q19	3	15	26	21	19	39	60
3	208	0	0	0	2018	Q19	9	21	25	19	15	47	461
3	208	325	0	0	2018	Q19	19	16	16	18	17	50	38
3	208	326	0	0	2018	Q19	10	21	30	12	17	48	66
3	208	327	0	0	2018	Q19	9	18	28	20	15	46	53
3	208	328	0	0	2018	Q19	0	15	26	18	19	37	28
3	208	329	0	0	2018	Q19	6	26	23	19	12	48	68
3	208	330	0	0	2018	Q19	8	23	25	35	10	46	42
3	208	331	0	0	2018	Q19	13	21	26	15	10	54	19
3	208	332	0	0	2018	Q19	2	16	22	29	25	35	45
3	208	334	0	0	2018	Q19	22	34	23	0	7	68	20
3	208	334	419	0	2018	Q19	32	8	33	0	9	67	10
3	209	0	0	0	2018	Q19	7	22	23	21	19	44	1030
3	209	335	0	0	2018	Q19	15	20	25	15	25	46	24
3	209	337	0	0	2018	Q19	8	18	24	17	18	45	71
3	209	337	420	0	2018	Q19	8	5	28	28	22	36	20
3	209	337	421	0	2018	Q19	9	29	20	9	18	50	31
3	209	338	0	0	2018	Q19	10	24	19	15	25	45	151
3	209	338	422	0	2018	Q19	12	20	20	14	28	43	116
3	209	338	424	0	2018	Q19	8	33	9	34	17	45	12
3	209	339	0	0	2018	Q19	7	24	23	27	10	47	279
3	209	339	425	0	2018	Q19	9	17	29	31	6	48	97
3	209	339	426	0	2018	Q19	6	30	14	24	19	45	42
3	209	339	427	0	2018	Q19	7	24	13	32	17	42	48
3	209	339	428	0	2018	Q19	2	25	29	24	5	49	43
3	209	339	429	0	2018	Q19	8	46	17	15	5	60	27
3	209	340	0	0	2018	Q19	5	19	24	21	24	39	111
3	209	340	430	0	2018	Q19	5	28	19	22	17	45	19
3	209	340	431	0	2018	Q19	2	16	15	38	23	33	42
3	209	340	432	0	2018	Q19	6	25	29	5	30	43	21
3	209	340	433	0	2018	Q19	7	6	49	13	26	39	14
3	209	341	0	0	2018	Q19	5	18	16	22	25	37	178
3	209	341	435	0	2018	Q19	4	18	5	31	30	32	32
3	209	341	436	0	2018	Q19	8	14	18	21	33	35	46
3	209	341	436	503	2018	Q19	0	18	21	28	34	31	25
3	209	341	437	0	2018	Q19	0	8	26	17	24	31	24
3	209	341	438	0	2018	Q19	6	34	8	12	17	50	16
3	209	341	440	0	2018	Q19	4	16	27	30	15	40	19
3	209	341	441	0	2018	Q19	5	26	6	11	23	43	20
3	210	0	0	0	2018	Q19	27	29	22	11	8	64	70
3	211	0	0	0	2018	Q19	18	19	24	18	13	53	151
3	211	342	0	0	2018	Q19	18	24	25	16	6	59	48
3	211	343	0	0	2018	Q19	18	13	31	20	12	52	29
3	211	344	0	0	2018	Q19	16	15	26	34	9	49	12
3	211	345	0	0	2018	Q19	13	28	14	31	15	48	14
3	212	0	0	0	2018	Q19	14	21	21	19	16	50	118
3	213	0	0	0	2018	Q19	9	17	24	24	17	43	184
3	213	346	0	0	2018	Q19	8	22	28	26	10	48	29
3	213	348	0	0	2018	Q19	13	26	34	15	11	54	32
3	213	349	0	0	2018	Q19	0	4	21	24	34	23	25
3	213	350	0	0	2018	Q19	3	6	15	29	37	25	25
3	213	351	0	0	2018	Q19	15	18	21	33	0	54	23
3	214	0	0	0	2018	Q19	14	31	20	15	7	59	81
3	215	0	0	0	2018	Q19	10	20	23	9	33	41	114
3	216	0	0	0	2018	Q19	23	12	16	17	9	57	45
3	217	0	0	0	2018	Q19	9	21	16	22	19	44	894
3	217	352	0	0	2018	Q19	6	31	13	15	8	54	48
3	217	354	0	0	2018	Q19	10	17	14	28	26	38	62
3	217	355	0	0	2018	Q19	10	21	12	19	12	49	33
3	217	357	0	0	2018	Q19	13	17	10	31	21	42	41
3	217	358	0	0	2018	Q19	7	25	21	7	17	50	13
3	217	359	0	0	2018	Q19	8	21	14	20	8	51	26
3	217	360	0	0	2018	Q19	10	12	12	12	10	50	42
3	217	361	0	0	2018	Q19	5	23	18	23	20	41	149
3	217	361	442	0	2018	Q19	5	28	20	24	19	44	55
3	217	361	442	506	2018	Q19	0	35	10	33	22	39	12
3	217	361	449	0	2018	Q19	7	10	22	36	6	42	11
3	217	361	450	0	2018	Q19	0	24	12	38	6	42	18
3	217	361	451	0	2018	Q19	0	26	24	4	20	44	25
3	217	362	0	0	2018	Q19	12	20	14	24	22	43	321
3	217	362	453	0	2018	Q19	20	15	16	17	15	52	47
3	217	362	454	0	2018	Q19	9	34	13	6	26	48	34
3	217	362	455	0	2018	Q19	0	12	13	30	39	24	16
3	217	362	456	0	2018	Q19	16	21	6	31	21	44	32
3	217	362	458	0	2018	Q19	0	38	21	25	15	45	28
3	217	362	459	0	2018	Q19	15	14	9	31	27	39	26
3	217	362	460	0	2018	Q19	0	25	29	28	19	40	13
3	217	362	462	0	2018	Q19	0	19	0	36	40	25	17
3	217	362	463	0	2018	Q19	0	28	8	35	29	34	10
3	217	362	464	0	2018	Q19	20	7	21	28	7	52	14
3	217	362	466	0	2018	Q19	19	17	8	14	35	42	28
3	218	0	0	0	2018	Q19	11	28	18	40	0	53	20
3	219	0	0	0	2018	Q19	16	13	15	19	7	54	45
3	220	0	0	0	2018	Q19	9	20	23	20	16	46	485
3	220	363	0	0	2018	Q19	11	22	21	11	5	59	46
3	220	363	467	0	2018	Q19	14	9	28	5	5	59	21
3	220	363	468	0	2018	Q19	13	25	11	12	0	66	18
3	220	364	0	0	2018	Q19	0	27	16	29	16	40	59
3	220	364	469	0	2018	Q19	0	20	23	35	7	41	14
3	220	364	470	0	2018	Q19	0	35	17	21	15	46	31
3	220	365	0	0	2018	Q19	11	19	21	19	18	46	262
3	220	365	471	0	2018	Q19	14	9	22	17	29	39	52
3	220	365	472	0	2018	Q19	7	10	19	26	23	36	35
3	220	365	473	0	2018	Q19	16	30	19	7	12	59	34
3	220	365	474	0	2018	Q19	8	39	6	19	20	49	23
3	220	365	475	0	2018	Q19	7	13	14	39	12	39	24
3	220	365	476	0	2018	Q19	8	24	21	20	11	50	44
3	220	365	477	0	2018	Q19	17	6	21	24	16	45	15
3	220	365	478	0	2018	Q19	0	27	37	6	18	46	10
3	221	0	0	0	2018	Q19	5	16	19	22	31	34	842
3	221	366	0	0	2018	Q19	14	21	25	17	16	50	28
3	221	367	0	0	2018	Q19	4	16	22	22	27	36	392
3	221	367	480	0	2018	Q19	7	19	27	20	7	49	41
3	221	367	481	0	2018	Q19	5	15	21	20	31	35	140
3	221	367	482	0	2018	Q19	16	35	16	17	2	63	34
3	221	367	483	0	2018	Q19	3	14	21	26	30	32	160
3	221	368	0	0	2018	Q19	4	14	17	22	37	30	309
3	221	368	484	0	2018	Q19	4	18	29	11	21	42	28
3	221	368	485	0	2018	Q19	5	21	15	20	32	36	90
3	221	368	486	0	2018	Q19	4	10	17	23	42	27	172
3	222	0	0	0	2018	Q19	13	7	25	21	10	47	42
3	223	0	0	0	2018	Q19	12	18	24	15	18	47	209
3	223	369	0	0	2018	Q19	5	12	36	13	16	43	21
3	223	370	0	0	2018	Q19	21	14	28	22	0	60	14
3	223	371	0	0	2018	Q19	14	18	16	24	27	42	19
3	223	372	0	0	2018	Q19	8	21	25	13	25	43	32
3	223	373	0	0	2018	Q19	8	14	30	21	15	45	26
3	223	374	0	0	2018	Q19	6	27	16	9	21	46	33
3	999	0	0	0	2018	Q19	10	19	21	18	22	44	987
4	0	0	0	0	2014	Q19	6	18	18	25	25	38	10952
4	0	0	0	0	2017	Q19	6	17	17	23	30	35	8742
4	0	0	0	0	2018	Q19	7	17	17	21	32	36	7234
4	200	0	0	0	2018	Q19	7	20	17	23	28	38	694
4	200	300	0	0	2018	Q19	15	25	18	16	9	57	114
4	200	301	0	0	2018	Q19	5	16	14	25	39	30	113
4	200	302	0	0	2018	Q19	5	19	17	30	24	37	136
4	200	303	0	0	2018	Q19	2	28	21	16	31	38	72
4	200	304	0	0	2018	Q19	6	27	31	5	28	44	44
4	200	305	0	0	2018	Q19	11	33	16	23	6	56	36
4	200	306	0	0	2018	Q19	28	17	19	15	5	64	41
4	201	0	0	0	2018	Q19	5	20	21	26	24	39	1235
4	201	307	0	0	2018	Q19	14	26	18	18	11	54	146
4	201	308	0	0	2018	Q19	5	18	22	22	31	35	119
4	201	309	0	0	2018	Q19	2	10	14	28	44	24	86
4	201	310	0	0	2018	Q19	4	15	23	42	10	39	51
4	201	311	0	0	2018	Q19	3	13	18	34	26	33	128
4	201	312	0	0	2018	Q19	0	17	14	32	34	28	62
4	201	313	0	0	2018	Q19	5	19	15	29	26	36	54
4	201	314	0	0	2018	Q19	6	14	19	28	31	34	82
4	201	315	0	0	2018	Q19	3	28	17	20	30	38	56
4	201	316	0	0	2018	Q19	8	24	32	13	22	46	70
4	201	317	0	0	2018	Q19	10	29	16	24	9	52	107
4	201	318	0	0	2018	Q19	6	36	22	17	9	54	71
4	202	0	0	0	2018	Q19	6	15	15	20	39	31	1277
4	202	319	0	0	2018	Q19	13	28	16	21	13	53	155
4	202	320	0	0	2018	Q19	1	9	14	21	51	21	93
4	202	321	0	0	2018	Q19	10	15	14	29	27	37	104
4	202	322	0	0	2018	Q19	7	14	21	11	43	32	104
4	202	323	0	0	2018	Q19	1	11	13	25	48	23	115
4	202	324	0	0	2018	Q19	3	10	9	20	53	21	163
4	202	325	0	0	2018	Q19	2	15	21	23	35	31	65
4	202	326	0	0	2018	Q19	7	19	14	11	45	32	64
4	202	327	0	0	2018	Q19	7	20	14	31	25	38	61
4	202	328	0	0	2018	Q19	6	19	27	16	28	39	66
4	203	0	0	0	2018	Q19	6	15	15	21	38	32	1476
4	203	329	0	0	2018	Q19	11	27	15	20	14	50	125
4	203	330	0	0	2018	Q19	2	11	11	36	38	25	88
4	203	331	0	0	2018	Q19	4	17	16	18	42	30	147
4	203	332	0	0	2018	Q19	5	17	11	24	38	31	113
4	203	333	0	0	2018	Q19	19	12	25	9	33	44	29
4	203	334	0	0	2018	Q19	28	8	11	17	31	46	20
4	203	335	0	0	2018	Q19	5	17	14	23	38	32	122
4	203	336	0	0	2018	Q19	6	14	16	23	36	32	57
4	203	337	0	0	2018	Q19	5	12	8	32	32	29	27
4	203	338	0	0	2018	Q19	3	7	7	26	55	19	117
4	203	339	0	0	2018	Q19	6	7	20	14	49	26	68
4	203	340	0	0	2018	Q19	3	5	15	15	52	20	69
4	203	341	0	0	2018	Q19	4	23	20	20	28	38	64
4	203	342	0	0	2018	Q19	5	19	14	21	29	36	63
4	204	0	0	0	2018	Q19	7	14	17	19	38	32	1003
4	204	343	0	0	2018	Q19	10	23	24	16	12	51	113
4	204	344	0	0	2018	Q19	5	17	9	31	33	31	29
4	204	345	0	0	2018	Q19	2	18	7	21	46	26	63
4	204	346	0	0	2018	Q19	8	12	14	17	45	30	101
4	204	347	0	0	2018	Q19	5	13	19	19	40	30	116
4	204	348	0	0	2018	Q19	9	7	16	17	45	29	72
4	204	349	0	0	2018	Q19	4	26	12	33	25	38	17
4	204	350	0	0	2018	Q19	5	13	16	23	39	29	115
4	204	351	0	0	2018	Q19	11	17	20	21	29	40	54
4	204	352	0	0	2018	Q19	15	19	24	20	14	50	86
4	205	0	0	0	2018	Q19	13	21	20	18	17	48	1147
4	205	353	0	0	2018	Q19	25	16	24	14	12	57	48
4	205	354	0	0	2018	Q19	11	25	21	14	9	55	72
4	205	355	0	0	2018	Q19	10	16	12	27	26	38	64
4	205	356	0	0	2018	Q19	13	22	20	16	19	48	132
4	205	357	0	0	2018	Q19	27	17	7	18	10	60	12
4	205	358	0	0	2018	Q19	0	25	26	21	24	38	23
4	205	359	0	0	2018	Q19	0	35	16	21	18	44	25
4	205	360	0	0	2018	Q19	14	5	15	21	45	31	19
4	205	361	0	0	2018	Q19	24	14	10	27	25	46	15
4	205	362	0	0	2018	Q19	7	19	7	39	12	41	40
4	205	363	0	0	2018	Q19	8	13	29	18	25	40	33
4	205	366	0	0	2018	Q19	13	13	27	27	10	47	16
4	205	367	0	0	2018	Q19	0	38	27	24	11	48	17
4	205	368	0	0	2018	Q19	7	19	15	25	27	38	15
4	205	369	0	0	2018	Q19	13	15	20	9	27	44	91
4	205	370	0	0	2018	Q19	12	3	31	19	10	46	32
4	205	371	0	0	2018	Q19	21	26	21	13	12	58	75
4	205	372	0	0	2018	Q19	23	19	19	8	12	61	26
4	205	373	0	0	2018	Q19	15	27	21	17	8	57	132
4	205	379	0	0	2018	Q19	20	45	6	0	11	69	16
4	205	380	0	0	2018	Q19	11	13	21	23	11	46	47
4	205	381	0	0	2018	Q19	7	18	13	25	23	39	41
4	205	382	0	0	2018	Q19	7	20	28	18	9	50	44
4	999	0	0	0	2018	Q19	11	18	18	21	21	43	72
5	0	0	0	0	2014	Q19	9	22	21	20	16	47	5765
5	0	0	0	0	2017	Q19	11	22	19	19	15	48	5709
5	0	0	0	0	2018	Q19	12	24	20	16	14	51	6851
5	200	0	0	0	2018	Q19	12	26	18	17	17	50	1993
5	200	300	0	0	2018	Q19	13	23	24	13	10	54	374
5	200	300	400	0	2018	Q19	25	20	23	4	18	58	44
5	200	300	401	0	2018	Q19	9	17	27	13	16	47	98
5	200	300	402	0	2018	Q19	18	22	33	10	5	61	40
5	200	300	403	0	2018	Q19	12	24	24	16	6	56	102
5	200	300	404	0	2018	Q19	14	33	9	16	9	58	43
5	200	301	0	0	2018	Q19	17	25	9	10	12	58	77
5	200	301	405	0	2018	Q19	16	30	11	12	11	59	37
5	200	301	406	0	2018	Q19	10	20	3	13	12	51	26
5	200	302	0	0	2018	Q19	14	28	17	19	15	52	423
5	200	302	407	0	2018	Q19	12	35	16	15	11	56	206
5	200	302	407	500	2018	Q19	10	27	22	21	6	54	48
5	200	302	407	501	2018	Q19	11	38	9	16	14	54	83
5	200	302	407	502	2018	Q19	17	26	24	14	9	58	30
5	200	302	407	503	2018	Q19	19	32	27	7	12	60	29
5	200	302	408	0	2018	Q19	34	26	17	6	0	76	12
5	200	302	409	0	2018	Q19	14	22	16	22	22	46	101
5	200	303	0	0	2018	Q19	9	28	22	17	17	49	457
5	200	303	410	0	2018	Q19	11	23	22	18	13	50	251
5	200	303	410	504	2018	Q19	11	15	24	19	10	49	69
5	200	303	410	505	2018	Q19	10	31	22	10	15	53	87
5	200	303	410	506	2018	Q19	19	17	20	25	3	57	32
5	200	303	410	507	2018	Q19	4	25	19	23	19	43	42
5	200	303	411	0	2018	Q19	6	32	22	16	19	47	135
5	200	304	0	0	2018	Q19	11	27	16	21	19	47	378
5	200	304	412	0	2018	Q19	16	23	19	16	15	53	174
5	200	304	412	508	2018	Q19	21	36	8	16	11	61	24
5	200	304	412	509	2018	Q19	19	28	22	14	7	60	71
5	200	304	412	510	2018	Q19	15	19	19	13	11	55	31
5	200	304	412	511	2018	Q19	12	11	17	28	31	36	31
5	200	304	413	0	2018	Q19	13	13	20	0	53	33	15
5	200	304	414	0	2018	Q19	8	26	15	28	20	44	136
5	201	0	0	0	2018	Q19	12	26	17	19	14	51	432
5	201	305	0	0	2018	Q19	22	37	24	9	0	70	20
5	201	306	0	0	2018	Q19	17	15	15	21	10	53	40
5	201	307	0	0	2018	Q19	5	11	16	32	25	33	80
5	201	307	415	0	2018	Q19	5	8	13	33	25	31	59
5	201	307	416	0	2018	Q19	0	25	0	41	34	29	12
5	201	308	0	0	2018	Q19	16	25	18	16	12	55	139
5	201	308	417	0	2018	Q19	18	32	9	23	8	58	22
5	201	308	418	0	2018	Q19	11	17	17	16	11	50	33
5	201	308	419	0	2018	Q19	15	41	29	7	8	62	13
5	201	308	420	0	2018	Q19	18	26	14	20	15	53	51
5	201	308	420	512	2018	Q19	7	15	21	43	0	46	13
5	201	308	420	513	2018	Q19	31	25	6	24	6	63	16
5	201	308	420	514	2018	Q19	16	31	14	6	28	50	19
5	202	0	0	0	2018	Q19	13	22	20	17	14	51	517
5	202	309	0	0	2018	Q19	21	25	21	8	13	59	38
5	202	310	0	0	2018	Q19	19	19	23	11	11	57	50
5	202	310	422	0	2018	Q19	8	13	13	25	28	35	15
5	202	310	423	0	2018	Q19	22	26	33	7	0	68	28
5	202	311	0	0	2018	Q19	14	18	15	19	15	49	161
5	202	311	424	0	2018	Q19	16	19	14	18	13	52	115
5	202	311	425	0	2018	Q19	6	20	19	24	25	39	31
5	202	312	0	0	2018	Q19	9	24	25	15	12	51	149
5	202	312	426	0	2018	Q19	7	23	22	14	24	43	36
5	202	312	427	0	2018	Q19	4	32	24	20	4	53	25
5	202	312	428	0	2018	Q19	10	22	23	16	11	51	39
5	202	312	429	0	2018	Q19	15	35	28	7	4	64	25
5	203	0	0	0	2018	Q19	15	26	23	10	8	59	296
5	203	313	0	0	2018	Q19	11	6	29	11	0	58	18
5	203	314	0	0	2018	Q19	24	22	10	13	5	66	41
5	203	315	0	0	2018	Q19	10	24	21	9	4	60	50
5	203	316	0	0	2018	Q19	13	30	28	11	10	57	109
5	203	316	431	0	2018	Q19	10	19	41	5	10	54	20
5	203	316	432	0	2018	Q19	17	44	6	6	0	75	18
5	203	316	433	0	2018	Q19	11	27	18	23	18	47	28
5	203	316	434	0	2018	Q19	26	27	34	0	0	72	15
5	204	0	0	0	2018	Q19	7	24	26	13	4	56	361
5	204	317	0	0	2018	Q19	4	18	27	28	0	50	22
5	204	318	0	0	2018	Q19	15	27	22	13	6	59	43
5	204	319	0	0	2018	Q19	4	24	29	8	4	57	107
5	204	319	435	0	2018	Q19	7	26	23	7	4	59	66
5	204	319	435	515	2018	Q19	0	23	16	10	11	46	20
5	204	319	435	516	2018	Q19	5	29	27	12	0	59	22
5	204	319	435	517	2018	Q19	15	25	20	0	4	68	19
5	204	319	436	0	2018	Q19	0	24	40	8	3	54	36
5	204	320	0	0	2018	Q19	6	24	27	13	3	56	124
5	204	320	437	0	2018	Q19	9	13	26	26	4	49	24
5	204	320	438	0	2018	Q19	2	25	22	10	2	56	49
5	204	320	439	0	2018	Q19	12	16	38	6	5	58	18
5	204	320	440	0	2018	Q19	13	51	27	0	6	67	16
5	204	320	441	0	2018	Q19	0	22	21	39	0	45	10
5	205	0	0	0	2018	Q19	9	21	24	14	14	49	444
5	205	321	0	0	2018	Q19	21	11	29	11	11	56	34
5	205	322	0	0	2018	Q19	13	13	25	8	14	51	35
5	205	323	0	0	2018	Q19	5	22	27	17	10	49	150
5	205	323	442	0	2018	Q19	6	21	25	20	8	49	95
5	205	323	442	518	2018	Q19	8	21	29	19	2	55	31
5	205	323	442	519	2018	Q19	6	25	17	26	21	42	19
5	205	323	442	520	2018	Q19	6	13	27	18	7	48	41
5	205	323	443	0	2018	Q19	2	29	29	12	12	50	41
5	205	324	0	0	2018	Q19	12	18	17	13	17	48	87
5	205	324	444	0	2018	Q19	20	28	20	6	13	60	30
5	205	324	445	0	2018	Q19	4	12	16	20	19	37	43
5	205	325	0	0	2018	Q19	21	16	26	4	20	54	26
5	206	0	0	0	2018	Q19	10	22	20	19	13	49	981
5	206	326	0	0	2018	Q19	14	25	21	24	13	51	29
5	206	327	0	0	2018	Q19	19	22	18	20	8	57	74
5	206	327	446	0	2018	Q19	14	25	19	22	8	54	38
5	206	327	447	0	2018	Q19	25	21	13	13	11	61	18
5	206	328	0	0	2018	Q19	7	17	22	19	12	46	228
5	206	328	449	0	2018	Q19	0	19	13	22	27	32	33
5	206	328	450	0	2018	Q19	16	20	16	25	7	54	43
5	206	328	451	0	2018	Q19	3	21	26	31	9	44	31
5	206	328	452	0	2018	Q19	11	13	29	10	7	54	53
5	206	328	453	0	2018	Q19	6	17	18	19	8	47	45
5	206	329	0	0	2018	Q19	11	29	18	12	12	54	136
5	206	329	454	0	2018	Q19	16	23	12	14	6	60	49
5	206	329	455	0	2018	Q19	1	38	21	14	21	46	51
5	206	329	456	0	2018	Q19	21	18	21	4	7	65	28
5	206	330	0	0	2018	Q19	7	21	22	17	14	47	104
5	206	330	457	0	2018	Q19	6	21	20	22	10	47	51
5	206	330	458	0	2018	Q19	13	38	19	0	12	62	16
5	206	330	459	0	2018	Q19	6	10	34	20	19	40	29
5	206	331	0	0	2018	Q19	13	18	26	25	13	48	85
5	206	331	460	0	2018	Q19	16	18	23	25	18	48	17
5	206	331	461	0	2018	Q19	6	16	27	30	14	41	53
5	206	332	0	0	2018	Q19	6	31	14	23	13	48	36
5	206	332	462	0	2018	Q19	4	26	13	17	22	42	23
5	206	332	463	0	2018	Q19	0	42	7	42	0	50	10
5	206	333	0	0	2018	Q19	25	14	12	24	13	54	31
5	206	333	464	0	2018	Q19	26	8	16	9	16	56	12
5	206	333	465	0	2018	Q19	36	8	8	33	8	58	13
5	206	334	0	0	2018	Q19	4	14	32	15	14	43	20
5	206	335	0	0	2018	Q19	0	20	27	34	5	43	20
5	207	0	0	0	2018	Q19	14	21	21	14	10	55	1202
5	207	336	0	0	2018	Q19	16	16	21	24	20	46	25
5	207	337	0	0	2018	Q19	14	22	23	12	9	56	349
5	207	337	466	0	2018	Q19	11	29	22	15	6	57	47
5	207	337	467	0	2018	Q19	16	25	17	14	9	57	98
5	207	337	468	0	2018	Q19	13	19	26	10	10	55	170
5	207	337	468	521	2018	Q19	20	11	34	11	6	59	35
5	207	337	468	522	2018	Q19	0	18	28	6	18	41	17
5	207	337	468	523	2018	Q19	15	47	8	0	0	78	13
5	207	337	468	524	2018	Q19	24	24	28	17	0	65	23
5	207	337	468	525	2018	Q19	8	11	33	4	16	47	25
5	207	337	468	526	2018	Q19	14	22	18	4	20	52	28
5	207	338	0	0	2018	Q19	14	21	18	14	8	57	150
5	207	338	463	0	2018	Q19	23	16	13	7	7	66	31
5	207	338	464	0	2018	Q19	14	23	17	12	4	61	52
5	207	338	464	527	2018	Q19	11	22	18	7	7	58	28
5	207	338	464	528	2018	Q19	19	22	14	19	0	64	22
5	207	338	465	0	2018	Q19	11	23	18	21	10	51	52
5	207	338	465	529	2018	Q19	13	33	24	4	9	61	22
5	207	338	465	530	2018	Q19	10	17	14	35	7	46	29
5	207	339	0	0	2018	Q19	18	16	19	17	14	52	155
5	207	339	466	0	2018	Q19	16	12	22	22	15	48	32
5	207	339	467	0	2018	Q19	34	8	17	15	9	63	47
5	207	339	468	0	2018	Q19	11	20	18	20	14	49	45
5	207	339	469	0	2018	Q19	5	28	19	18	19	45	22
5	207	340	0	0	2018	Q19	6	14	24	14	9	48	103
5	207	340	470	0	2018	Q19	7	16	23	12	7	51	69
5	207	340	471	0	2018	Q19	4	8	29	21	14	39	28
5	207	341	0	0	2018	Q19	9	20	19	12	10	51	80
5	207	341	472	0	2018	Q19	21	25	9	4	17	59	24
5	207	341	473	0	2018	Q19	6	30	6	13	6	57	16
5	207	341	474	0	2018	Q19	3	14	30	19	8	44	37
5	207	342	0	0	2018	Q19	17	29	21	12	7	61	103
5	207	342	475	0	2018	Q19	20	14	39	15	0	61	26
5	207	342	476	0	2018	Q19	25	29	13	8	3	71	37
5	207	342	477	0	2018	Q19	6	39	16	14	19	50	30
5	999	0	0	0	2018	Q19	14	17	18	16	18	48	165
6	0	0	0	0	2014	Q19	12	22	18	18	14	50	6670
6	0	0	0	0	2017	Q19	13	21	17	16	12	52	6008
6	0	0	0	0	2018	Q19	14	22	18	13	10	56	4356
6	200	0	0	0	2018	Q19	13	10	23	17	18	45	34
6	201	0	0	0	2018	Q19	15	19	22	17	8	55	124
6	201	300	0	0	2018	Q19	15	20	16	16	12	53	65
6	201	301	0	0	2018	Q19	12	7	38	25	3	50	28
6	202	0	0	0	2018	Q19	15	26	17	12	12	56	650
6	202	302	0	0	2018	Q19	24	18	13	14	6	64	53
6	202	303	0	0	2018	Q19	12	24	18	14	20	48	59
6	202	304	0	0	2018	Q19	12	27	15	13	12	54	180
6	202	305	0	0	2018	Q19	15	28	20	12	13	55	203
6	202	306	0	0	2018	Q19	23	32	19	7	8	66	75
6	203	0	0	0	2018	Q19	16	20	26	17	10	55	151
6	203	307	0	0	2018	Q19	21	13	29	15	10	56	25
6	203	308	0	0	2018	Q19	19	17	22	19	8	56	61
6	203	308	400	0	2018	Q19	25	9	26	25	5	57	29
6	203	308	402	0	2018	Q19	20	27	13	8	11	62	22
6	203	309	0	0	2018	Q19	8	29	29	12	10	53	39
6	203	309	404	0	2018	Q19	7	29	27	13	10	53	30
6	204	0	0	0	2018	Q19	14	20	16	15	7	56	684
6	204	310	0	0	2018	Q19	22	26	13	11	10	62	38
6	204	311	0	0	2018	Q19	15	20	17	21	6	55	165
6	204	311	407	0	2018	Q19	15	19	19	25	10	52	74
6	204	311	408	0	2018	Q19	11	18	15	24	3	54	63
6	204	311	409	0	2018	Q19	22	27	16	0	3	74	28
6	204	312	0	0	2018	Q19	11	18	14	12	9	53	220
6	204	312	410	0	2018	Q19	4	19	9	7	9	52	40
6	204	312	411	0	2018	Q19	7	17	13	17	4	53	68
6	204	312	412	0	2018	Q19	8	19	17	20	9	49	48
6	204	312	413	0	2018	Q19	20	16	15	5	15	57	55
6	204	313	0	0	2018	Q19	19	13	16	14	10	56	102
6	204	313	414	0	2018	Q19	21	11	12	26	6	55	50
6	204	313	415	0	2018	Q19	17	16	20	2	14	58	42
6	204	314	0	0	2018	Q19	16	24	14	8	4	65	68
6	204	314	416	0	2018	Q19	32	20	14	0	0	82	20
6	204	314	417	0	2018	Q19	12	27	17	14	3	60	31
6	205	0	0	0	2018	Q19	10	26	20	8	7	59	102
6	205	315	0	0	2018	Q19	19	8	18	0	10	62	10
6	205	316	0	0	2018	Q19	10	27	22	9	5	59	73
